county,type,cultivar,X2012_and_earlier,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,bearing,nonbearing,total,X2019_total
Orange,table,EMERALD SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,EMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,EMPEROR,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,ESTEEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,FANTASY SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,FLAME SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,FLAME TOKAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,FLAMING RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,FUNNY FINGERS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,GOLDEN GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,GREAT GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,HOLIDAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,JACKS SALUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,KRISSY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,KYOHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,LUISCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,MAGENTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,MIDNIGHT BEAUTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,MUSCAT FLAME,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,NIABELL,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,NICOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,OTHER TABLE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,PERLETTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,PRINCESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,RASPBERRY LEMONADE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,RED GLOBE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,RIBIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,ROYAL BLACK SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,RUBY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SABLE SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SCARLET ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SCARLOTTA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUGRA-49,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUGRA-51,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUGRA-52,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUGRA-53,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUGRAONE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SUMMER ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SWEET CELEBRATION,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SWEET GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SWEET SAPPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SWEET SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,SWEET SUNSHINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,THOMCORD,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,TIMCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,TIMPSON,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,TOTAL TABLE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,TUDOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,VALLEY PEARL,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,table,VINTAGE RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,ALBARINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,ARNEIS,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,BURGER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,CATARRATTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,CHARDONNAY ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,CHENIN BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,FRENCH COLOMBARD,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,GEWURZTRAMINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,GRENACHE BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,GRUNER VELTLINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MALVASIA BIANCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MARSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MOSCATO GAILLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MUSCAT BLANC ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MUSCAT OF ALEXANDRIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,MUSCAT ORANGE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,OTHER WHITE WINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,PALOMINO ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,PICPOUL BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,PINOT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,PINOT GRIS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,ROUSSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,SAUVIGNON BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,SAUVIGNON MUSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,SAUVIGNON VERT ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,SEMILLON,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,ST. EMILION ,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,TOCAI FRIULANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,TOTAL WHITE WINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,TRIPLETT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,VERDELHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,VERMENTINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,VIOGNIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,white wine,WHITE RIESLING ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,BLACK CORINTH ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,DOVINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,FIESTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,OTHER RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,SELMA PETE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,SULTANA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,THOMPSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,raisin,TOTAL RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,AGLIANICO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,ALICANTE BOUSCHET ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,BARBERA,9,0,0,0,0,0,0,1,0,9,1,10,10
Placer,red wine,CABERNET FRANC,12,0,0,0,0,0,0,0,0,13,0,13,13
Placer,red wine,CABERNET SAUVIGNON,12,0,0,0,0,0,0,0,0,13,0,13,12
Placer,red wine,CARIGNANE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,CARMENERE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,CARNELIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,CENTURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,CHARBONO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,CINSAUT,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,COUNOISE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,DOLCETTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,DORNFELDER,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,GAMAY  (NAPA) ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,GRACIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,GRENACHE ,5,0,0,0,0,0,0,0,0,5,0,5,5
Placer,red wine,LAGREIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,MALBEC,0,0,3,0,0,0,0,0,0,3,0,3,3
Placer,red wine,MERLOT,3,0,0,0,0,0,0,0,0,3,0,3,3
Placer,red wine,MEUNIER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,MISSION,0,0,0,0,0,0,0,0,0,0,0,0,23
Placer,red wine,MONTEPULCIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,MOURVEDRE ,6,0,0,0,0,0,0,0,0,6,0,6,6
Placer,red wine,MUSCAT HAMBURG ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,NEBBIOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,OTHER RED WINE,3,0,0,0,0,0,0,0,0,3,0,3,6
Placer,red wine,PETIT VERDOT,9,0,0,0,0,0,0,0,0,9,0,9,9
Placer,red wine,PETITE SIRAH,8,0,0,0,1,0,0,0,0,10,0,10,10
Placer,red wine,PINOT NOIR,0,0,0,0,0,0,0,1,0,0,1,1,1
Placer,red wine,PRIMITIVO,1,0,0,0,0,0,0,0,0,1,0,1,1
Placer,red wine,ROYALTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,RUBIRED,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,RUBY CABERNET,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,SANGIOVESE ,4,0,0,0,0,0,0,0,0,4,0,4,4
Placer,red wine,SOUZAO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,SYRAH ,21,0,0,0,0,0,1,0,1,21,1,22,22
Placer,red wine,TANNAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,TEMPRANILLO ,3,0,0,0,0,0,0,0,0,3,0,3,3
Placer,red wine,TEROLDEGO,1,0,0,0,0,0,0,0,0,1,0,1,1
Placer,red wine,TOTAL RED WINE,130,0,3,0,1,0,1,2,1,135,3,138,167
Placer,red wine,TOURIGA FRANCESCA,1,0,0,0,0,0,0,0,0,1,0,1,1
Placer,red wine,TOURIGA NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,red wine,ZINFANDEL,33,0,0,0,0,0,0,0,0,34,0,34,37
Placer,table,ADORA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ALLISON,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA MYSTIC DREAM,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA MYSTIC STAR,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA PASSION FIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA PASSION PUNCH,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA SUGAR DROP,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ARRA SWEETIES,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,AUTUMN CRISP,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,AUTUMN KING,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,AUTUMN ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,BEAUTY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,BLACK IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,BLANC SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CALMERIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CANDY HEARTS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CANDY SNAPS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CASTLEROCK RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CHRISTMAS ROSE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,COTTON CANDY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,CRIMSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,EARLY MUSCAT,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,EMERALD SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,EMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,EMPEROR,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ESTEEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,FANTASY SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,FLAME SEEDLESS ,2,0,0,0,0,0,0,0,0,2,0,2,2
Placer,table,FLAME TOKAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,FLAMING RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,FUNNY FINGERS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,GOLDEN GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,GREAT GREEN,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,HOLIDAY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,JACKS SALUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,KRISSY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,KYOHO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,LUISCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,MAGENTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,MIDNIGHT BEAUTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,MUSCAT FLAME,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,NIABELL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,NICOLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,OTHER TABLE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,PERLETTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,PRINCESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,RASPBERRY LEMONADE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,RED GLOBE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,RIBIER,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,ROYAL BLACK SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,RUBY SEEDLESS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SABLE SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SCARLET ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SCARLOTTA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUGRA-49,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUGRA-51,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUGRA-52,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUGRA-53,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUGRAONE ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SUMMER ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SWEET CELEBRATION,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SWEET GLOBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SWEET SAPPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SWEET SCARLET,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,SWEET SUNSHINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,THOMCORD,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,TIMCO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,TIMPSON,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,TOTAL TABLE,2,0,0,0,0,0,0,0,0,2,0,2,2
Placer,table,TUDOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,VALLEY PEARL,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,table,VINTAGE RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,ALBARINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,ARNEIS,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,BURGER ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,CATARRATTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,CHARDONNAY ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,CHENIN BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,FRENCH COLOMBARD,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,GEWURZTRAMINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,GRENACHE BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,GRUNER VELTLINER,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MALVASIA BIANCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MARSANNE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MOSCATO GAILLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MUSCAT BLANC ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MUSCAT OF ALEXANDRIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,MUSCAT ORANGE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,OTHER WHITE WINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,PALOMINO ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,PICPOUL BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,PINOT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,PINOT GRIS ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,ROUSSANNE,4,0,0,0,0,0,0,0,0,4,0,4,4
Placer,white wine,SAUVIGNON BLANC,6,0,0,0,0,0,0,0,0,6,0,6,6
Placer,white wine,SAUVIGNON MUSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,SAUVIGNON VERT ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,SEMILLON,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,ST. EMILION ,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,SYMPHONY,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,TOCAI FRIULANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,TOTAL WHITE WINE,18,2,0,0,0,0,0,0,0,20,0,20,20
Placer,white wine,TRIPLETT BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,VERDELHO,1,0,0,0,0,0,0,0,0,1,0,1,1
Placer,white wine,VERMENTINO,0,0,0,0,0,0,0,0,0,0,0,0,0
Placer,white wine,VIOGNIER,7,2,0,0,0,0,0,0,0,10,0,10,10
Placer,white wine,WHITE RIESLING ,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,BLACK CORINTH ,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,DOVINE,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,FIESTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,OTHER RAISIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,SELMA PETE,0,0,0,0,0,10,0,0,0,10,0,10,0
Riverside,raisin,SULTANA,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,raisin,THOMPSON SEEDLESS,801,0,0,0,0,0,0,0,0,801,0,801,801
Riverside,raisin,TOTAL RAISIN,801,0,0,0,0,10,0,0,0,811,0,811,801
Riverside,red wine,AGLIANICO,6,4,0,0,0,0,0,2,0,10,2,12,10
Riverside,red wine,ALICANTE BOUSCHET ,31,0,0,0,0,0,0,0,0,31,0,31,31
Riverside,red wine,BARBERA,17,0,0,0,0,1,0,0,0,18,0,18,18
Riverside,red wine,CABERNET FRANC,28,0,4,2,6,0,3,2,3,40,7,47,44
Riverside,red wine,CABERNET SAUVIGNON,182,7,4,2,0,5,4,2,5,199,12,211,205
Riverside,red wine,CARIGNANE,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,CARMENERE,1,1,0,0,0,0,0,0,3,1,3,4,1
Riverside,red wine,CARNELIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,CENTURIAN,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,CHARBONO,2,0,0,0,0,0,0,0,0,2,0,2,2
Riverside,red wine,CINSAUT,12,0,0,0,1,0,0,0,0,13,0,13,13
Riverside,red wine,COUNOISE,0,0,0,0,1,0,0,0,0,1,0,1,1
Riverside,red wine,DOLCETTO,6,0,0,0,0,0,0,0,0,6,0,6,6
Riverside,red wine,DORNFELDER,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,GAMAY  (NAPA) ,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,GRACIANO,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,GRENACHE ,22,0,3,0,1,0,1,0,0,26,1,27,27
Riverside,red wine,LAGREIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,MALBEC,19,5,0,1,0,0,0,0,3,25,3,28,25
Riverside,red wine,MERLOT,67,2,1,0,0,0,3,0,3,70,6,75,73
Riverside,red wine,MEUNIER ,5,0,0,0,0,0,0,0,0,5,0,5,5
Riverside,red wine,MISSION,1,0,0,0,0,0,0,0,0,1,0,1,1
Riverside,red wine,MONTEPULCIANO,7,0,17,3,0,0,2,0,0,27,2,29,27
Riverside,red wine,MOURVEDRE ,14,0,0,0,2,0,0,0,0,16,0,16,16
Riverside,red wine,MUSCAT HAMBURG ,1,0,0,0,0,0,0,0,0,1,0,1,1
Riverside,red wine,NEBBIOLO,2,1,0,0,0,0,0,0,0,3,0,3,3
Riverside,red wine,OTHER RED WINE,9,0,0,0,0,3,0,0,0,12,0,12,12
Riverside,red wine,PETIT VERDOT,11,0,0,0,0,0,1,0,3,11,4,15,12
Riverside,red wine,PETITE SIRAH,23,5,0,0,9,0,0,0,3,37,3,39,37
Riverside,red wine,PINOT NOIR,13,0,0,0,0,0,0,0,0,13,0,13,13
Riverside,red wine,PRIMITIVO,3,0,1,0,0,0,0,0,0,3,0,3,3
Riverside,red wine,ROYALTY,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,RUBIRED,1,0,0,0,0,0,0,0,0,1,0,1,1
Riverside,red wine,RUBY CABERNET,3,0,0,0,0,0,0,0,0,3,0,3,3
Riverside,red wine,SANGIOVESE ,52,1,0,1,2,2,0,0,0,58,0,58,58
Riverside,red wine,SOUZAO,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,SYRAH ,78,0,2,3,2,2,0,2,3,85,5,91,83
Riverside,red wine,TANNAT,1,0,0,0,0,0,0,0,0,1,0,1,1
Riverside,red wine,TEMPRANILLO ,22,3,3,3,1,0,0,0,0,32,0,32,29
Riverside,red wine,TEROLDEGO,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,TOTAL RED WINE,686,30,36,17,24,13,13,9,28,805,50,855,814
Riverside,red wine,TOURIGA FRANCESCA,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,red wine,TOURIGA NACIONAL,1,0,0,0,0,0,0,0,0,1,0,1,1
Riverside,red wine,ZINFANDEL,50,2,3,2,0,1,0,0,3,57,3,59,56
Riverside,table,ADORA SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ALLISON,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA MYSTIC DREAM,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA MYSTIC STAR,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA PASSION FIRE,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA PASSION PUNCH,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA SUGAR DROP,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,ARRA SWEETIES,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,AUTUMN CRISP,0,0,0,0,45,0,0,0,0,45,0,45,0
Riverside,table,AUTUMN KING,20,0,0,0,0,0,0,0,0,20,0,20,20
Riverside,table,AUTUMN ROYAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,BEAUTY SEEDLESS ,75,0,0,0,0,0,0,0,0,75,0,75,75
Riverside,table,BLACK IVORY,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,BLANC SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CALMERIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CANDY HEARTS,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CANDY SNAPS,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CASTLEROCK RED,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CHRISTMAS ROSE,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,COTTON CANDY,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside,table,CRIMSON SEEDLESS,0,0,0,0,0,0,0,0,0,0,0,0,0
